id,text,label
67997,sorrow,negative
67998,sorrowful and hilarious tone poem,positive
67999,sorrowful lows,negative
68000,sorrowfully,negative
68001,sorry use of Aaliyah in her one and only starring role,negative
68002,sort of amazing,positive
68003,"sort of loved the people onscreen , even though I could not stand them .",positive
68004,sort out the mess in our heads and deconstruct where it all went wrong,negative
68005,"sort the bad guys from the good , which is its essential problem",negative
68006,soul adventure,positive
68007,soul-killing as its title is nearly meaningless,negative
68008,soul-searching,positive
68009,soul-searching garbage .,negative
68010,soul-stirring documentary,positive
68011,soul-stripping breakdown,negative
68012,"soulful , incisive meditation",positive
68013,"soulful , scathing and joyous",positive
68014,soulful and,positive
68015,soulful development,positive
68016,soulful gravity,positive
68017,soulful movie,positive
68018,soulful nuances,positive
68019,soulless .,negative
68020,soulless and ugly movies like this are the result . Let your silly childhood nostalgia slumber unmolested .,negative
68021,soulless hunk,negative
68022,soulless jumble,negative
68023,soulless techno-tripe .,negative
68024,soullessness,negative
68025,sound effects,positive
68026,sound great,positive
68027,"sound great . \ \/ But Daphne , you're too Buff \ \/ Fred thinks he's tough \ \/ And Velma - wow , you've lost weight",negative
68028,sound like a mere disease-of - the-week TV movie,negative
68029,sound like it was co-written by Mattel executives and lobbyists for the tinsel industry,negative
68030,sound so dull,negative
68031,sounding,positive
68032,"sounds , and feels more like an extended , open-ended poem than a traditionally structured story",positive
68033,"sounds , but strikes a tone that's alternately melancholic , hopeful and strangely funny",positive
68034,"sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy .",negative
68035,sounds like another clever if pointless excursion into the abyss,negative
68036,sounds like horrible poetry .,negative
68037,sounds promising,positive
68038,sounds sick and twisted,negative
68039,"sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .",negative
68040,soupy end result,negative
68041,"sour , bloody and mean",negative
68042,"sour , nasty offering",negative
68043,sour attempt,negative
68044,sour cliche,negative
68045,sour immortals,negative
68046,sour little movie,negative
68047,sour taste,negative
68048,soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard,negative
68049,sourness,negative
68050,souvlaki can you take before indigestion sets in,negative
68051,space adventure,positive
68052,spaces both large ... and small ... with considerable aplomb,positive
68053,spaghetti,positive
68054,spaghetti western,negative
68055,"spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes Holly and Marina tick",positive
68056,spans time and reveals meaning,positive
68057,"spare , unchecked heartache",negative
68058,spare dialogue,negative
68059,spare dialogue and acute expressiveness,positive
68060,spare wildlife,positive
68061,"spark ,",positive
68062,spark genuine chemistry with Townsend,positive
68063,sparked by two actresses in their 50s working at the peak of their powers .,positive
68064,sparking debate and encouraging thought,positive
68065,"sparkles in its deft portrait of tinseltown's seasoned veterans of gossip , wealth , paranoia , and celebrityhood .",positive
68066,sparkles with the the wisdom and humor of its subjects .,positive
68067,sparkling beauty,positive
68068,sparkling newcomer,positive
68069,sparkling retina candy,positive
68070,sparkling with ideas you wish had been developed with more care,positive
68071,"sparklingly inventive and artful , always fast and furious tale",positive
68072,sparse instances,negative
68073,spat out,positive
68074,spat out from the Tinseltown assembly line .,negative
68075,speak fluent flatula,negative
68076,"speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand",positive
68077,speak for it while it forces you to ponder anew what a movie can be .,positive
68078,speak in glib sentences that could have only come from the pen of a screenwriter,negative
68079,"speak to the ways in which need , history and presumption tangle , and sometimes",positive
68080,"speaking , adored by the movie-going public",positive
68081,speaking its truths with spellbinding imagery and the entrancing music of Philip Glass,positive
68082,speaks for itself,positive
68083,speaks more of the season than the picture,negative
68084,"speaks of beauty , grace and a closet full of skeletons",positive
68085,"speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .",positive
68086,speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever,positive
68087,speaks volumes more truth than any ` reality ' show,positive
68088,special anime magic,positive
