id,text,label
7413,Civilizations have not always been made of people.,yes
7414,Max verstappen is part of ferrari formula 1 team,no
7415,Never take shelter under a large tree during a thunderstorm.,yes
7416,A virus can be stopped by anti biotics,no
7417,You cannot do much about going bald.,yes
7418,The smiling Buddha is always smiling.,yes
7419,A person is not always mature just because they have reached a certain age.,yes
7420,Should reports be issued only if they have been proofread and edited?,yes
7421,teenagers almost never have money,yes
7422,Acetone Oxide is almost always highly explosive.,yes
7423,Mother usually gives more genes to baby than father,no
7424,A person never rises early if they always wake up late.,yes
7425,It takes more muscles to smile and laugh than to frown,no
7426,A fire is hot when blue,yes
7427,Are flamingos born pink?,no
7428,Physical exercise can help your body but other functions are needed for the mind.,yes
7429,do you submit a job application only if it's complete?,yes
7430,to test a hypothesis needs at least two researchers,no
7431,"In the 2005 video game ""Shadow the Hedgehog"", the main antagonist forces is a race of aliens called the Black Arms?",yes
7432,"In the Bible, Moses destroys a golden calf, and almost always listens to his Lord?",yes
7433,are there at least two cars on an interstate at all times?,yes
7434,going reverse of reverse is going forwards,yes
7435,"In the context of the WGA awards for the year's movies, most people would agree that the most prestigious sub-group of such awards would be done in this order: Best Picture, Best Director, Best Actor, and Best Actress",no
7436,The word story is larger than the word spa.,yes
7437,A child cannot access the worldwide web until they are 18 years old.,no
7438,Egypt comes before causes alphabetically.,no
7439,"The theatrical release of M. Night Shyamalan's ""The Village"" was exactly two hours long",no
7440,Prayer is allowed in public schools only if it is voluntary and not sponsored by the school,yes
7441,Affect is a word with a different meaning than effect.,yes
7442,Can hairpin curves be found in NASCAR races?,no
7443,All staircases are made of wood ,no
7444,Few organs are more important than the heart,yes
7445,only if a stock has a larger market cap than 1 trillion can it be considered mega market cap,no
7446,A peaceful person is capable of violence.,yes
7447,the construction of the Suez Canal finished in 1869,yes
7448,domain can be undefined,no
7449,Gain laundry pods are about three times bigger than Tide pods?,no
7450,if the germans won world war 2 would they have nuclear bombs?,yes
7451,a chairman never is president,no
7452,The chest is a muscle.,no
7453,The weekend is a good time to enjoy some resting,yes
7454,Colony has been cancelled by fox,yes
7455,Unity is a software that can be downloaded to promote peace and brotherhood.,no
7456,can you win only a part of a lottery?,yes
7457,"Are there usually only a few people who teach in a school, relative to the number of students?",yes
7458,Heisenberg's uncertainty principle is widely accepted as being accurate. ,yes
7459,Young men are usually part of gangs,no
7460,Storm can be caused by people,no
7461,"In the United States, foreign currency is not widely accepted as payment in business establishments.",yes
7462,"When ordered like this, 'soul, loss, win', soul is the last word from the right to left.",yes
7463,"After you sit down in a car, the car's overall weight increases.",yes
7464,Can you eat a rock after you have braces put on your teeth if you really wanted to?,no
7465,Can a fleet of seven Range Rovers made in 2017 be purchased with $,yes
7466,Male adults need to sign up for the draft in the United States because it is a law for them to do so.,yes
7467,Africa is a continent where one of the seventh ancient wonders is located?,yes
7468,Apple has seen profits of more than $1 million in 2020.,yes
7469,South carolina is larger than croatia,yes
7470,Few prison guards will hurt a prisoner.,yes
7471,Is there a theory of evolution?,yes
7472,done in this order it goes early on time late,yes
7473,The New England Patriots have won 6 Super Bowls,yes
7474,Can november be part of the days of the week?,no
7475,A population that is eighty percent white and twenty percent black would have a white minority.,no
7476,"The character of Yoda from Star Wars has a famous quote, which is, ""Do or do not, you cannot try""?",no
7477,Can you monitor your blood pressure using a stethoscope?,no
7478,are the great plains completely part of the midwest?,no
7479,Is a person's age sometimes why someone is not allowed to do something?,yes
7480,A stream is larger than a brook but smaller than a creek.,yes
7481,Would not sleeping on a made bed cause the bed to remain made?,yes
7482,can you change the channel after you lose the remote?,no
7483,Most actors act exactly as instructed by the director.,yes
7484,all seniors have gone through prepuberty,yes
7485,Cooking is almost always healthier than going to a restaurant ,yes
7486,"""Escape from New York"" cannot be considered a science-fiction movie any longer, because its events took place in what is now the past",no
7487,A team driving a car can cross the USA in under 28 hours.,yes
7488,"Is a telephone call ordered like this - conversation, greeting, end?",no
7489,A combustion engine cannot run on biofuels.,no
7490,Every student is capable of performing well in at least one subject.,yes
7491,Angry is to happy as in sad is to depressed?,no
7492,Slaves have always been treated bad.,yes
7493,Obedience training causes dogs and cats alike to become more responsive to their owners,yes
7494,Artillery shells smaller than a sand grain have not been invented.,yes
7495,kissing cannot spread viral diseases,no
7496,You should turn up the volume only if it's already too loud.,no
7497,Your thoughts cannot be heard by other people.,yes
7498,Only if you are in the front of a line do you get to go next,yes
7499,Philosophy is never taught in primary schools.,yes
7500,"If you're watching a show with Suzanne Pleshette and Bob Newhart, you're probably watching ""The Bob Newhart Show.""",yes
7501,February is larger than January when to comes to days.,no
7502,Apex is part of turn on race tracks,yes
7503,Lawyers cannot come before lamps in the dictionary.,yes
7504,you are a mother only if you have a child or children.,yes
7505,"If we started using only electric cars, pollution would be non-existent ",no
7506,Mineral water is sometimes considered a purer alternative to distilled water.,no
7507,Should you turn on your computer monitor before you unplug it?,no
